data_id,state_id,indicator_id,categories_id,nfhs_id,state_name,state_acronym,category,indicator_name,nfhs_round,ST,Non-ST,Total
1649,23,53,7,2,Madhya Pradesh,MP,"Birth Registration, Immunization and Child Health",Advice or treatment sought for children suffering from diarrhoea in last two weeks (%),NFHS V,72.3,73.9,73.6
1650,23,54,7,2,Madhya Pradesh,MP,"Birth Registration, Immunization and Child Health",Children with diarrhoea in last two weeks who received ORS (%),NFHS V,78,62.2,65.2
1651,23,55,7,2,Madhya Pradesh,MP,"Birth Registration, Immunization and Child Health",Children with diarrhoea in the last two weeks who received zinc (%),NFHS V,40.2,34.5,35.6
1652,23,56,7,2,Madhya Pradesh,MP,"Birth Registration, Immunization and Child Health",Children with diarrhoea in the last two weeks who received both ORS and zinc (%),NFHS V,36.7,27.4,29.1
1653,23,57,7,2,Madhya Pradesh,MP,"Birth Registration, Immunization and Child Health",Prevalence of symptoms of acute respiratory infection among children under age 5 years within the last two weeks preceding the survey (%),NFHS V,1.8,2.9,2.6
1654,23,58,7,2,Madhya Pradesh,MP,"Birth Registration, Immunization and Child Health",Children under age 5 years with ARI Symptoms in last 2 weeks who sought medical treatment same/next day (%),NFHS V,52.5,47.7,48.5
1655,23,59,8,2,Madhya Pradesh,MP,Child Nutrition,Children with low birth weight (<2500 g) (for births in the 5 years before the survey) (%),NFHS V,19.1,20.9,20.5
1656,23,60,8,2,Madhya Pradesh,MP,Child Nutrition,Children under age three years breastfed within one hour of birth (%),NFHS V,45.4,40.1,41.3
1657,23,61,8,2,Madhya Pradesh,MP,Child Nutrition,Children exclusively breastfed for 0-6 months (%),NFHS V,74.8,73.8,74.1
1658,23,62,8,2,Madhya Pradesh,MP,Child Nutrition,Total children(6-23 months) receiving an adequate diet (%),NFHS V,9.7,8.8,9
1659,23,63,8,2,Madhya Pradesh,MP,Child Nutrition,Children under 5 years who are stunted(height-for-age) (%),NFHS V,40.4,34.1,35.7
1660,23,64,8,2,Madhya Pradesh,MP,Child Nutrition,Children under 5 years who are wasted(weight-for-height) (%),NFHS V,21.2,18.2,18.9
1661,23,65,8,2,Madhya Pradesh,MP,Child Nutrition,Children under 5 years who are severely wasted(weight-for-height) (%),NFHS V,7.2,6.2,6.5
1662,23,66,8,2,Madhya Pradesh,MP,Child Nutrition,Children under 5 years who are underweight(weight-for-age) (%),NFHS V,39.5,30.9,33
1663,23,67,8,2,Madhya Pradesh,MP,Child Nutrition,Children under 5 years who are overweight(weight-for-height) (%),NFHS V,2.4,1.9,2
1664,23,68,8,2,Madhya Pradesh,MP,Child Nutrition,Children aged 6 - 59 months who are anaemic (<11.0g/dl) (%),NFHS V,78.3,72,73.6
1665,23,69,8,2,Madhya Pradesh,MP,Child Nutrition,Children under age 6 years who received food supplimentation from anganwadi centre in past 12 months (%),NFHS V,82.6,73.9,75.9
1666,23,70,8,2,Madhya Pradesh,MP,Child Nutrition,Mothers of children under age 6 years who received any services from AWC while breastfeeding (%),NFHS V,86.6,82.6,83.5
1667,23,71,8,2,Madhya Pradesh,MP,Child Nutrition,Children(6-59 months) who given deworming medication in past 6 months (%),NFHS V,29.6,24.8,26
1668,23,72,8,2,Madhya Pradesh,MP,Child Nutrition,Children(6-59 months) who given iron supplimentation in past 7 days (%),NFHS V,30.1,25.1,26.2
1669,23,73,8,2,Madhya Pradesh,MP,Child Nutrition,Children(0-59 months) who were weighed at anganwadi centre in last 12 months (%),NFHS V,83.2,76.2,77.8
1670,23,74,8,2,Madhya Pradesh,MP,Child Nutrition,Children(0-59 months) who were weighed at anganwadi centre in last 12 months and their mother were counselled from AWC (%),NFHS V,86.9,82.2,83.4
1671,23,75,9,2,Madhya Pradesh,MP,Nutritional Status of Adults,Women(15-49 years) whose BMI is below normal (BMI < 18.5 kg/m2) (%),NFHS V,27.5,21.8,23
1672,23,76,9,2,Madhya Pradesh,MP,Nutritional Status of Adults,Men(15-49 years) whose BMI is below normal (BMI < 18.5 kg/m2) (%),NFHS V,20.3,20.5,20.5
1673,23,77,9,2,Madhya Pradesh,MP,Nutritional Status of Adults,Women(15-49 years)  who are overweight or obese (BMI >= 25.0 kg/m2) (%),NFHS V,8,18.8,16.6
1674,23,78,9,2,Madhya Pradesh,MP,Nutritional Status of Adults,Men(15-49 years) who are overweight or obese (BMI >= 25.0 kg/m2) (%),NFHS V,9.5,17.3,15.7
1675,23,79,9,2,Madhya Pradesh,MP,Nutritional Status of Adults,Men(15-49 years) with increased risk of metabolic complication(Waist-to-hip ratio>0.90 cm) (%),NFHS V,34.6,40.2,39.1
1676,23,80,9,2,Madhya Pradesh,MP,Nutritional Status of Adults,Women(15-49 years) with increased risk of metabolic complication(Waist-to-hip ratio>0.85 cm) (%),NFHS V,41.1,40.2,40.4
1677,23,81,9,2,Madhya Pradesh,MP,Nutritional Status of Adults,Pregnant women(15-49 years) who are anaemic(<11.0 g/dl) (%),NFHS V,64.7,49.3,52.8
1678,23,82,9,2,Madhya Pradesh,MP,Nutritional Status of Adults,Women(15-49 years) years who are anaemic(<12.0 g/dl) (%),NFHS V,64.2,52.2,54.7
1679,23,83,10,2,Madhya Pradesh,MP,Diabetes,Women(15-49 years) with high blood sugar level(>140 mg/dl) or taking medicine to control blood sugar level (%),NFHS V,5.4,5.9,5.8
1680,23,84,10,2,Madhya Pradesh,MP,Diabetes,Men(15-49 years) with high blood sugar level(>140 mg/dl) or taking medicine to control blood sugar level (%),NFHS V,10.6,12.7,12.3
1681,23,85,11,2,Madhya Pradesh,MP,Hypertension,Women(15-49 years) with elevated blood pressure (Systolic >=140 mm of Hg and/or Diastolic >=90 mm of Hg) or taking medicine to control blood pressure (%),NFHS V,11.3,11.5,11.4
1682,23,86,11,2,Madhya Pradesh,MP,Hypertension,Men(15-49 years) with elevated  blood pressure (Systolic >=140 mm of Hg and/or Diastolic >=90 mm of Hg) or taking medicine to control blood pressure,NFHS V,15.4,15.8,15.7
1683,23,87,12,2,Madhya Pradesh,MP,Substance Use among Adults,Women age 15 years and above who use any kind of tobacco (%),NFHS V,18.3,8.2,10.2
1684,23,88,12,2,Madhya Pradesh,MP,Substance Use among Adults,Men age 15 years and above who use any kind of tobacco (%),NFHS V,56.6,44,46.4
1685,23,89,12,2,Madhya Pradesh,MP,Substance Use among Adults,Women age 15 years and above who consume alcohol (%),NFHS V,3.1,0.5,1
1686,23,90,12,2,Madhya Pradesh,MP,Substance Use among Adults,Men age 15 years and above who consume alcohol (%),NFHS V,32,13.5,17
1687,23,91,13,2,Madhya Pradesh,MP,Infectious Disease,Households with at least one mosquito net (%),NFHS V,41.1,29.6,32
1688,23,92,13,2,Madhya Pradesh,MP,Infectious Disease,"Survey population suffering from Tuberculosis(per 100,000 population)",NFHS V,100,100,100
1689,23,93,13,2,Madhya Pradesh,MP,Infectious Disease,Women(15-49 years) who have ever heard of tuberculosis (%),NFHS V,94.3,94.9,94.8
1690,23,94,13,2,Madhya Pradesh,MP,Infectious Disease,Men(15-49 years) who have ever heard of tuberculosis (%),NFHS V,94.5,94.7,94.7
1691,23,95,14,2,Madhya Pradesh,MP,Women's empowerment,Women(15-49 years) who worked in the last 12 months and were paid in cash (%),NFHS V,44,22.4,26.8
1692,23,96,14,2,Madhya Pradesh,MP,Women's empowerment,Women owning a house and/or land (alone or jointly with others) (%),NFHS V,45.7,38.4,39.9
1693,23,97,14,2,Madhya Pradesh,MP,Women's empowerment,Women having a bank or savings account that they themselves use (%),NFHS V,72.6,75.2,74.7
1694,23,98,14,2,Madhya Pradesh,MP,Women's empowerment,Women having a mobile phone that they themselves use (%),NFHS V,25.8,41.8,38.5
1695,23,99,15,2,Madhya Pradesh,MP,Gender based violence,Ever-married women(18-49 years) who have experienced physical violence ever (%),NFHS V,35.6,29.8,31.1
1696,23,100,15,2,Madhya Pradesh,MP,Gender based violence,Ever-married women(18-49 years) who have experienced physical violence in past 12 months (%),NFHS V,28.5,23.8,24.8
1697,23,101,15,2,Madhya Pradesh,MP,Gender based violence,Ever-married women(18-49 years) who have experienced physical violence during any pregnancy (%),NFHS V,2.9,2.1,2.3
1698,23,102,15,2,Madhya Pradesh,MP,Gender based violence,Young women(18-29 years) who experienced sexual violence by age 18 (%),NFHS V,1,3.1,1.4
1699,23,103,16,2,Madhya Pradesh,MP,Knowledge around STI/HIV,Women(15-49) ever heard of a sexually transmitted infection (%),NFHS V,83.6,87.7,86.9
1700,23,104,16,2,Madhya Pradesh,MP,Knowledge around STI/HIV,Men(15-54 years) ever heard of a sexually transmitted infection (%),NFHS V,88.9,92.9,92.1
1701,23,105,16,2,Madhya Pradesh,MP,Knowledge around STI/HIV,Women(15-49) ever heard of HIV-AIDS (%),NFHS V,80.7,85.6,84.6
1702,23,106,16,2,Madhya Pradesh,MP,Knowledge around STI/HIV,Men(15-54 years) ever heard of a HIV-AIDS (%),NFHS V,88.2,92,91.3
1703,23,107,16,2,Madhya Pradesh,MP,Knowledge around STI/HIV,Women(15-49 years) who have comprehensive knowledge about HIV (%),NFHS V,13.7,20,18.7
1704,23,108,16,2,Madhya Pradesh,MP,Knowledge around STI/HIV,Men(15-54 years) who have comprehensive knowledge about HIV (%),NFHS V,23.1,27,26.3
1705,23,109,17,2,Madhya Pradesh,MP,Adolescent health,Women(15-24 years) whose Body Mass Index is below normal (BMI < 18.5 kg/m2) (%),NFHS V,38.9,36.1,36.7
1706,23,110,17,2,Madhya Pradesh,MP,Adolescent health,Women (15-24 years) years who are anaemic (<12.0 g/dl) (%),NFHS V,66.6,54.9,57.4
1707,23,111,17,2,Madhya Pradesh,MP,Adolescent health,Women (15-24 years) with high Blood sugar level (>140 mg/dl) or taking medicine to control blood sugar level (%),NFHS V,2.7,2.9,2.9
1708,23,112,17,2,Madhya Pradesh,MP,Adolescent health,Men(15-24 years) with high Blood sugar level (>140 mg/dl) or taking medicine to control blood sugar level (%),NFHS V,3.1,3.5,3.4
1709,23,113,17,2,Madhya Pradesh,MP,Adolescent health,Women(15-24 years) with elevated blood pressure (Systolic >=140 mm of Hg and/or Diastolic >=90 mm of Hg) or taking medicine to control blood pressure (%),NFHS V,4.1,4.1,4.1
1710,23,114,17,2,Madhya Pradesh,MP,Adolescent health,Men(15-24 years) with elevated blood pressure (Systolic >=140 mm of Hg and/or Diastolic >=90 mm of Hg) or taking medicine to control blood pressure (%),NFHS V,5.3,6.6,6.3
1711,27,1,1,2,Maharashtra,MH,Population and household profile,"Sex ratio of the total population(females per 1,000 males)",NFHS V,973,966,966
1712,27,2,1,2,Maharashtra,MH,Population and household profile,"Sex ratio at birth for children(0-6 years) born in the last five years(females per 1,000 males)",NFHS V,872,928,920
1713,27,3,1,2,Maharashtra,MH,Population and household profile,Population(6 years and above) who ever attended school(Male) (%),NFHS V,82,93.6,92.3
1714,27,4,1,2,Maharashtra,MH,Population and household profile,Population(6 years and above) who ever attended school(Female) (%),NFHS V,64.6,81.6,79.7
1715,27,5,1,2,Maharashtra,MH,Population and household profile,Women(15-49 years) with 10 or more years of schooling (%),NFHS V,29.6,53.2,50.4
1716,27,6,1,2,Maharashtra,MH,Population and household profile,Women(20-24 years) married before age 18 years (%),NFHS V,30.4,20.6,21.8
1717,27,7,1,2,Maharashtra,MH,Population and household profile,Household population having an Aadhaar Card (%),NFHS V,93,95.1,94.9
1718,27,8,1,2,Maharashtra,MH,Population and household profile,Households having BPL card (%),NFHS V,54.8,30.8,33.5
1719,27,9,1,2,Maharashtra,MH,Population and household profile,Households owning agricultural land (%),NFHS V,40,33.3,34.1
1720,27,10,1,2,Maharashtra,MH,Population and household profile,Households with electricity (%),NFHS V,94.2,97.9,97.4
1721,27,11,1,2,Maharashtra,MH,Population and household profile,Households with an improved drinking water source (%),NFHS V,85.6,94.8,93.8
1722,27,12,1,2,Maharashtra,MH,Population and household profile,Households using improved sanitation facility (%),NFHS V,60.2,82.4,80
1723,27,13,1,2,Maharashtra,MH,Population and household profile,"Households with no toilet facility, defecating in open space/field (%)",NFHS V,37.5,14.9,17.4
1724,27,14,1,2,Maharashtra,MH,Population and household profile,Households using clean fuel for cooking (%),NFHS V,52.2,83.1,79.7
1725,27,15,1,2,Maharashtra,MH,Population and household profile,Households having pucca house (%),NFHS V,45.2,80.7,76.8
1726,27,16,1,2,Maharashtra,MH,Population and household profile,Households with presence of water and soap/detergent at handwashing place (%),NFHS V,51.4,77.5,74.6
1727,27,17,1,2,Maharashtra,MH,Population and household profile,Households with any usual member covered by a health scheme or health insurance (%),NFHS V,23.9,22.2,22.4
1728,27,18,1,2,Maharashtra,MH,Population and household profile,Household population having any form of disability (hearing/speech/visual/mental/locomotive/other) (%),NFHS V,1,1.2,1.2
1729,27,19,2,2,Maharashtra,MH,Access to Communication/Mass Media,Households having access to internet (%),NFHS V,30.9,50.1,48
1730,27,20,2,2,Maharashtra,MH,Access to Communication/Mass Media,Households owning a mobile/telephone (%),NFHS V,84.1,94.3,93.1
1731,27,21,2,2,Maharashtra,MH,Access to Communication/Mass Media,"Women(15-49 years) with exposure to mass media i.e.,newspaper,TV,radio,watch movie in theatre (%)",NFHS V,52.2,69.7,67.7
1732,27,22,2,2,Maharashtra,MH,Access to Communication/Mass Media,Women(15-49 years) using internet (%),NFHS V,17.4,40.7,38
1733,27,23,3,2,Maharashtra,MH,Reproductive and Sexual Health,Menstruating woman(15-24 years) using hygienic method for blood stain prevention during menstruation (%),NFHS V,71.5,87.3,85.3
1734,27,24,3,2,Maharashtra,MH,Reproductive and Sexual Health,Currently married women(15-49 years) using any family planning method (%),NFHS V,63.7,66.5,66.2
1735,27,25,3,2,Maharashtra,MH,Reproductive and Sexual Health,Currently married women(15-49 years) using female sterilization (%),NFHS V,53,48.6,49.1
1736,27,26,3,2,Maharashtra,MH,Reproductive and Sexual Health,Currently married women(15-49 years) using male sterilization (%),NFHS V,1.2,0.3,0.4
1737,27,27,3,2,Maharashtra,MH,Reproductive and Sexual Health,Currently married women(15-49 years) using modern contraceptive obtained from public health facility (%),NFHS V,86.2,64.8,67.3
1738,27,28,3,2,Maharashtra,MH,Reproductive and Sexual Health,Total unmet need among currently married women(15-49 years) (%),NFHS V,9.9,9.5,9.6
1739,27,29,3,2,Maharashtra,MH,Reproductive and Sexual Health,Total unmet need for spacing among currently married women(15-49 years) (%),NFHS V,4.7,3.7,3.8
1740,27,30,4,2,Maharashtra,MH,Maternity Care (for last birth in the 5 years before the survey),Women(15-19 years) who were already mothers or pregnant at the time of the survey (%),NFHS V,13.4,6.7,7.6
1741,27,31,4,2,Maharashtra,MH,Maternity Care (for last birth in the 5 years before the survey),Mothers who had antenatal check-up in the first trimester (%),NFHS V,65.6,71.7,70.9
1742,27,32,4,2,Maharashtra,MH,Maternity Care (for last birth in the 5 years before the survey),Mothers who had at least four antenatal care visits during last pregnancy (%),NFHS V,66,72.1,71.3
1743,27,33,4,2,Maharashtra,MH,Maternity Care (for last birth in the 5 years before the survey),Mothers who consumed iron & folic acid for 100 days or more when they were pregnant (%),NFHS V,43.9,48.9,48.2
1744,27,34,4,2,Maharashtra,MH,Maternity Care (for last birth in the 5 years before the survey),Mothers who had full antenatal care (%),NFHS V,34.4,38.4,37.8
1745,27,35,4,2,Maharashtra,MH,Maternity Care (for last birth in the 5 years before the survey),Registered pregnancies for which the mother received Mother and Child Protection card (%),NFHS V,95.2,95.5,95.4
1746,27,36,4,2,Maharashtra,MH,Maternity Care (for last birth in the 5 years before the survey),Mothers(15-49 years) who received advice on breastfeeding from any provider during pregnancy (%),NFHS V,52,43.4,44.6
1747,27,37,4,2,Maharashtra,MH,Maternity Care (for last birth in the 5 years before the survey),Mothers(15-49 years) who received health and nutrition education from the AWC during pregnancy (%),NFHS V,57.7,40.2,42.5
1748,27,38,4,2,Maharashtra,MH,Maternity Care (for last birth in the 5 years before the survey),Mothers(15-49 years) who received food supplements from the anganwadi center during pregnancy (%),NFHS V,67.6,45.6,48.6
1749,27,39,5,2,Maharashtra,MH,Delivery Care (for births in the 5 years before the survey) ,Institutional births (%),NFHS V,84.8,96.3,94.7
1750,27,40,5,2,Maharashtra,MH,Delivery Care (for births in the 5 years before the survey) ,Institutional births in public facility (%),NFHS V,62.4,54.7,55.8
1751,27,41,5,2,Maharashtra,MH,Delivery Care (for births in the 5 years before the survey) ,Births delivered by caesarean section (%),NFHS V,14.1,27.3,25.4
1752,27,42,5,2,Maharashtra,MH,Delivery Care (for births in the 5 years before the survey) ,Home births that were conducted by skilled health personnel (%),NFHS V,33.2,42.9,38.9
1753,27,43,5,2,Maharashtra,MH,Delivery Care (for births in the 5 years before the survey) ,Births in a public health facility delivered by caesarean section (%),NFHS V,9.2,20,18.3
1754,27,44,5,2,Maharashtra,MH,Delivery Care (for births in the 5 years before the survey) ,Mothers who received financial assistance under Janani Suraksha Yojana for births delivered in an institution (%),NFHS V,17.1,9.3,10.2
